1.694340944290161133e+00,-4.336624145507812500e+00,8.418997526168823242e-01,8.281636983156204224e-02,6.239282712340354919e-02,-5.981513857841491699e-01,7.946467995643615723e-01,2.701754570007324219e-01,8.071397989988327026e-02,-1.462589651346206665e-01,1.543319784104824066e-02,-1.032489687204360962e-01,3.819426894187927246e-02,1.999813914299011230e-01,-2.490345202386379242e-02,5.424336194992065430e-01,1.023185253143310547e-01,6.210611015558242798e-02,3.990871831774711609e-02,-2.768936753273010254e-01,-1.793953627347946167e-01,2.913764715194702148e-01,-5.468589439988136292e-02,-1.347370862960815430e+00,2.780679464340209961e-01,-1.970908687151318108e-17,2.538961768150329590e-01,-3.425047695636749268e-01,-4.194904863834381104e-02,-3.310618996620178223e-01,-1.210426688194274902e+00,8.270415663719177246e-01,-6.050578026641631533e-18,1.861034780740737915e-01,-2.828005850315093994e-01,-1.034706458449363708e-01
1.696058869361877441e+00,-4.344162940979003906e+00,8.385098576545715332e-01,4.537048935890197754e-02,2.137962542474269867e-02,-6.951836943626403809e-01,7.170802354812622070e-01,2.328326106071472168e-01,1.619977317750453949e-02,1.309387832880020142e-01,3.583497405052185059e-01,2.246032059192657471e-01,2.085143141448497772e-02,1.901821941137313843e-01,-4.172712936997413635e-02,3.378406763076782227e-01,3.457835316658020020e-01,3.551326394081115723e-01,2.593509480357170105e-02,-9.479285031557083130e-02,-1.733099669218063354e-01,3.076573312282562256e-01,-5.142562389373779297e-01,-1.287731647491455078e+00,6.297414898872375488e-01,3.810792627018726674e-17,5.717838406562805176e-01,-1.001658082008361816e+00,-2.396085560321807861e-01,-2.578727006912231445e-01,-1.272484302520751953e+00,6.373408436775207520e-01,1.923843764658275939e-17,4.240285754203796387e-01,-7.910953164100646973e-01,-4.027970433235168457e-01
1.698763608932495117e+00,-4.345515251159667969e+00,8.385881185531616211e-01,4.396242648363113403e-02,2.228469401597976685e-02,-7.024854421615600586e-01,7.099893689155578613e-01,2.386562526226043701e-01,9.997880086302757263e-03,1.391221135854721069e-01,3.883363008499145508e-01,2.561548054218292236e-01,1.883420161902904510e-02,2.067748755216598511e-01,-4.238790646195411682e-02,2.997287213802337646e-01,3.759474158287048340e-01,3.744695186614990234e-01,2.504770830273628235e-02,-7.521241158246994019e-02,-1.671910136938095093e-01,3.075118958950042725e-01,-5.301081538200378418e-01,-1.285185575485229492e+00,6.441397070884704590e-01,2.815963018380391604e-17,5.723693966865539551e-01,-1.003479719161987305e+00,-2.425363510847091675e-01,-2.578407824039459229e-01,-1.274998188018798828e+00,6.349624395370483398e-01,4.364539092797245436e-18,4.253005981445312500e-01,-7.924615740776062012e-01,-4.109800159931182861e-01
1.701295256614685059e+00,-4.346950531005859375e+00,8.375608921051025391e-01,4.269615188241004944e-02,2.398321777582168579e-02,-7.058572173118591309e-01,7.066593170166015625e-01,2.497136443853378296e-01,4.356874153017997742e-03,1.459738910198211670e-01,4.202454388141632080e-01,2.792941927909851074e-01,2.051454223692417145e-02,2.226077467203140259e-01,-4.464400187134742737e-02,2.882142663002014160e-01,4.090817272663116455e-01,3.919238448143005371e-01,2.382991276681423187e-02,-6.487162411212921143e-02,-1.625434011220932007e-01,3.075999021530151367e-01,-5.313597917556762695e-01,-1.284424304962158203e+00,6.486509442329406738e-01,2.009338836666041731e-17,5.728880167007446289e-01,-1.006995558738708496e+00,-2.428874820470809937e-01,-2.543399930000305176e-01,-1.276111841201782227e+00,6.301841735839843750e-01,2.560812540993509794e-17,4.266260266304016113e-01,-7.970328330993652344e-01,-4.139635562896728516e-01
1.703988075256347656e+00,-4.348209857940673828e+00,8.369794487953186035e-01,4.104875773191452026e-02,2.606158144772052765e-02,-7.109565138816833496e-01,7.015530467033386230e-01,2.532778382301330566e-01,-1.402476103976368904e-03,1.556026637554168701e-01,4.380218684673309326e-01,2.992597520351409912e-01,2.160303294658660889e-02,2.363831847906112671e-01,-4.259929060935974121e-02,2.660326063632965088e-01,4.318130314350128174e-01,4.011431932449340820e-01,2.158264443278312683e-02,-5.024152249097824097e-02,-1.550969183444976807e-01,3.077744245529174805e-01,-5.394235849380493164e-01,-1.283044099807739258e+00,6.615413427352905273e-01,-2.157459752850197248e-17,5.735037922859191895e-01,-1.004314184188842773e+00,-2.443403154611587524e-01,-2.504232227802276611e-01,-1.277213215827941895e+00,6.255406141281127930e-01,-1.012311243704030756e-17,4.262271523475646973e-01,-7.985570430755615234e-01,-4.185513257980346680e-01
1.706473588943481445e+00,-4.349496364593505859e+00,8.363908529281616211e-01,3.952021896839141846e-02,2.818072214722633362e-02,-7.149165868759155273e-01,6.975229382514953613e-01,2.564916014671325684e-01,-7.145978510379791260e-03,1.652435809373855591e-01,4.530175924301147461e-01,3.145787715911865234e-01,2.340305969119071960e-02,2.477905303239822388e-01,-4.072573035955429077e-02,2.512235045433044434e-01,4.514444768428802490e-01,4.082421362400054932e-01,1.940271444618701935e-02,-3.876456618309020996e-02,-1.496113538742065430e-01,3.082501590251922607e-01,-5.459305644035339355e-01,-1.281575798988342285e+00,6.722550988197326660e-01,1.442305865016451217e-17,5.749143958091735840e-01,-1.001529812812805176e+00,-2.456944882869720459e-01,-2.465768307447433472e-01,-1.278348565101623535e+00,6.213023066520690918e-01,-3.720691482488020603e-19,4.262507259845733643e-01,-8.016446828842163086e-01,-4.205654263496398926e-01
1.708785057067871094e+00,-4.350696563720703125e+00,8.358082175254821777e-01,3.813341259956359863e-02,3.039597347378730774e-02,-7.178441286087036133e-01,6.944938898086547852e-01,2.600631713867187500e-01,-1.236173417419195175e-02,1.720307171344757080e-01,4.661206007003784180e-01,3.272356688976287842e-01,2.533696964383125305e-02,2.572156786918640137e-01,-3.859947249293327332e-02,2.400493174791336060e-01,4.675447642803192139e-01,4.141108095645904541e-01,1.713226921856403351e-02,-2.998019009828567505e-02,-1.456401497125625610e-01,3.098411560058593750e-01,-5.527829527854919434e-01,-1.280614733695983887e+00,6.822623610496520996e-01,-3.715913687269914315e-18,5.762496590614318848e-01,-9.987595081329345703e-01,-2.475493401288986206e-01,-2.473706752061843872e-01,-1.279246091842651367e+00,6.212267875671386719e-01,-1.103905614676517553e-18,4.261790812015533447e-01,-8.046570420265197754e-01,-4.220268130302429199e-01
1.710989832878112793e+00,-4.351783275604248047e+00,8.352187275886535645e-01,3.684027493000030518e-02,3.264558315277099609e-02,-7.198652625083923340e-01,6.923663020133972168e-01,2.643335759639739990e-01,-1.705717667937278748e-02,1.760624349117279053e-01,4.784498810768127441e-01,3.381921350955963135e-01,2.729872241616249084e-02,2.649931907653808594e-01,-3.634057939052581787e-02,2.314680069684982300e-01,4.807810187339782715e-01,4.190248847007751465e-01,1.488737389445304871e-02,-2.341729775071144104e-02,-1.434068530797958374e-01,3.125458657741546631e-01,-5.576272010803222656e-01,-1.280252933502197266e+00,6.894164681434631348e-01,2.560701698791427688e-17,5.772234797477722168e-01,-9.958919286727905273e-01,-2.497917264699935913e-01,-2.524421811103820801e-01,-1.279567956924438477e+00,6.255329251289367676e-01,-4.912165745531851878e-18,4.258511960506439209e-01,-8.070218563079833984e-01,-4.234230816364288330e-01
1.713155508041381836e+00,-4.352804183959960938e+00,8.346490263938903809e-01,3.551003709435462952e-02,3.479056805372238159e-02,-7.211676836013793945e-01,6.909745335578918457e-01,2.688383758068084717e-01,-2.131435088813304901e-02,1.782081872224807739e-01,4.903142750263214111e-01,3.479290902614593506e-01,2.929289825260639191e-02,2.711712121963500977e-01,-3.418934345245361328e-02,2.251018583774566650e-01,4.919171035289764404e-01,4.231208264827728271e-01,1.268261298537254333e-02,-1.852451823651790619e-02,-1.430424302816390991e-01,3.154070079326629639e-01,-5.582713484764099121e-01,-1.280390381813049316e+00,6.919358968734741211e-01,-2.155657160859321690e-17,5.777952075004577637e-01,-9.926598072052001953e-01,-2.521675229072570801e-01,-2.584361732006072998e-01,-1.279217958450317383e+00,6.320105791091918945e-01,-5.047691017092539932e-18,4.250401854515075684e-01,-8.090703487396240234e-01,-4.242281615734100342e-01
1.715296030044555664e+00,-4.353839874267578125e+00,8.341193199157714844e-01,3.409999608993530273e-02,3.676055744290351868e-02,-7.220262289047241211e-01,6.900463104248046875e-01,2.729851901531219482e-01,-2.515871636569499969e-02,1.790974885225296021e-01,5.015296936035156250e-01,3.567622601985931396e-01,3.130371123552322388e-02,2.758682966232299805e-01,-3.228693827986717224e-02,2.206160128116607666e-01,5.014401674270629883e-01,4.265027642250061035e-01,1.045135408639907837e-02,-1.462229434400796890e-02,-1.443756818771362305e-01,3.171641528606414795e-01,-5.542726516723632812e-01,-1.280735731124877930e+00,6.892709732055664062e-01,1.599816935514308705e-17,5.783589482307434082e-01,-9.890211820602416992e-01,-2.543841600418090820e-01,-2.623488605022430420e-01,-1.278823733329772949e+00,6.372169852256774902e-01,-8.735126530233478610e-19,4.240258932113647461e-01,-8.113414645195007324e-01,-4.240889251232147217e-01
1.717442870140075684e+00,-4.354886054992675781e+00,8.336097002029418945e-01,3.268215432763099670e-02,3.859721869230270386e-02,-7.227398157119750977e-01,6.892672181129455566e-01,2.766503989696502686e-01,-2.852612547576427460e-02,1.790556609630584717e-01,5.119680762290954590e-01,3.649671673774719238e-01,3.332491219043731689e-02,2.796815931797027588e-01,-3.069639764726161957e-02,2.174381762742996216e-01,5.098299980163574219e-01,4.292394518852233887e-01,8.110375143587589264e-03,-1.120004337280988693e-02,-1.465940326452255249e-01,3.172885179519653320e-01,-5.460544824600219727e-01,-1.280948281288146973e+00,6.821537017822265625e-01,2.312081646904529521e-17,5.792148113250732422e-01,-9.852364063262939453e-01,-2.566326260566711426e-01,-2.626923322677612305e-01,-1.279379248619079590e+00,6.375662088394165039e-01,1.497031472598469486e-19,4.233092963695526123e-01,-8.142481446266174316e-01,-4.228932261466979980e-01
1.719618678092956543e+00,-4.355925559997558594e+00,8.330745100975036621e-01,3.127868101000785828e-02,4.034367948770523071e-02,-7.234737873077392578e-01,6.884618401527404785e-01,2.799412906169891357e-01,-3.148292377591133118e-02,1.784041523933410645e-01,5.218445062637329102e-01,3.727740943431854248e-01,3.539704158902168274e-02,2.832513153553009033e-01,-2.948340587317943573e-02,2.151979506015777588e-01,5.178872942924499512e-01,4.314211010932922363e-01,5.580950994044542313e-03,-8.099426515400409698e-03,-1.495359390974044800e-01,3.160695731639862061e-01,-5.342355966567993164e-01,-1.280701160430908203e+00,6.717248558998107910e-01,1.730993222286437961e-17,5.804617404937744141e-01,-9.816637039184570312e-01,-2.590596377849578857e-01,-2.592643201351165771e-01,-1.281195521354675293e+00,6.322609782218933105e-01,-8.225758635190674804e-18,4.223080575466156006e-01,-8.176082968711853027e-01,-4.218182265758514404e-01
1.721806406974792480e+00,-4.356936931610107422e+00,8.324718475341796875e-01,2.992523461580276489e-02,4.204366356134414673e-02,-7.242243289947509766e-01,6.876307129859924316e-01,2.831725776195526123e-01,-3.416115790605545044e-02,1.774536520242691040e-01,5.315234065055847168e-01,3.803604245185852051e-01,3.754043951630592346e-02,2.871724069118499756e-01,-2.868670783936977386e-02,2.135924249887466431e-01,5.264685750007629395e-01,4.332235753536224365e-01,2.836767584085464478e-03,-5.339434836059808731e-03,-1.531369239091873169e-01,3.145275712013244629e-01,-5.204275250434875488e-01,-1.280184864997863770e+00,6.596664786338806152e-01,1.148199482117507079e-18,5.817236304283142090e-01,-9.788997769355773926e-01,-2.616983354091644287e-01,-2.536309957504272461e-01,-1.283863782882690430e+00,6.231731176376342773e-01,2.453632763791543871e-18,4.204666614532470703e-01,-8.206895589828491211e-01,-4.229420721530914307e-01
1.723939538002014160e+00,-4.357884883880615234e+00,8.317921161651611328e-01,2.863432653248310089e-02,4.368441924452781677e-02,-7.249132990837097168e-01,6.868569254875183105e-01,2.866436541080474854e-01,-3.672415390610694885e-02,1.764725893735885620e-01,5.414360761642456055e-01,3.878361880779266357e-01,3.971633315086364746e-02,2.917899191379547119e-01,-2.823353558778762817e-02,2.121078670024871826e-01,5.361987948417663574e-01,4.347992539405822754e-01,-1.907416299218311906e-05,-3.017177106812596321e-03,-1.572963148355484009e-01,3.138269484043121338e-01,-5.069007873535156250e-01,-1.280095815658569336e+00,6.472161412239074707e-01,-7.972360126341180306e-18,5.828419327735900879e-01,-9.777440428733825684e-01,-2.638727724552154541e-01,-2.470227926969528198e-01,-1.286696314811706543e+00,6.131918430328369141e-01,-1.599813295919613472e-17,4.181507229804992676e-01,-8.227978944778442383e-01,-4.268983304500579834e-01
1.725952744483947754e+00,-4.358752727508544922e+00,8.310480117797851562e-01,2.740674652159214020e-02,4.523111507296562195e-02,-7.255198359489440918e-01,6.861661076545715332e-01,2.905240654945373535e-01,-3.930482268333435059e-02,1.756689846515655518e-01,5.519487261772155762e-01,3.952833116054534912e-01,4.183009639382362366e-02,2.970937192440032959e-01,-2.801870368421077728e-02,2.104644924402236938e-01,5.471462011337280273e-01,4.363606274127960205e-01,-2.803965937346220016e-03,-1.171975163742899895e-03,-1.616920679807662964e-01,3.146855831146240234e-01,-4.953878819942474365e-01,-1.280991554260253906e+00,6.353096365928649902e-01,-2.050585370730385903e-17,5.835937261581420898e-01,-9.786096811294555664e-01,-2.648630738258361816e-01,-2.390851974487304688e-01,-1.289234042167663574e+00,6.033867597579956055e-01,5.326768520878130621e-18,4.165033698081970215e-01,-8.238039612770080566e-01,-4.315113425254821777e-01
1.727830886840820312e+00,-4.359600067138671875e+00,8.302952647209167480e-01,2.620602771639823914e-02,4.666784778237342834e-02,-7.260637879371643066e-01,6.855412125587463379e-01,2.946863770484924316e-01,-4.198990762233734131e-02,1.750630438327789307e-01,5.631222724914550781e-01,4.027587175369262695e-01,4.381316527724266052e-02,3.026440739631652832e-01,-2.791955880820751190e-02,2.086979150772094727e-01,5.587836503982543945e-01,4.380198121070861816e-01,-5.429169163107872009e-03,1.344840420642867684e-04,-1.658950895071029663e-01,3.168411850929260254e-01,-4.865512847900390625e-01,-1.282586216926574707e+00,6.253207921981811523e-01,-2.377683025180394997e-17,5.835108757019042969e-01,-9.810850024223327637e-01,-2.646312713623046875e-01,-2.293370366096496582e-01,-1.291238546371459961e+00,5.936271548271179199e-01,-3.282359542345555665e-17,4.159504771232604980e-01,-8.235566020011901855e-01,-4.345512390136718750e-01
1.729603886604309082e+00,-4.360508918762207031e+00,8.296091556549072266e-01,2.497249841690063477e-02,4.798711836338043213e-02,-7.265779376029968262e-01,6.849511265754699707e-01,2.987722158432006836e-01,-4.470441117882728577e-02,1.743289232254028320e-01,5.746638774871826172e-01,4.102417230606079102e-01,4.567187651991844177e-02,3.077295124530792236e-01,-2.780828252434730530e-02,2.070246934890747070e-01,5.701615810394287109e-01,4.397407472133636475e-01,-7.919143885374069214e-03,9.625228703953325748e-04,-1.696762740612030029e-01,3.196302652359008789e-01,-4.799787700176239014e-01,-1.284198522567749023e+00,6.179604530334472656e-01,-2.388143882078985606e-17,5.826418995857238770e-01,-9.841229319572448730e-01,-2.636103630065917969e-01,-2.192381620407104492e-01,-1.292724609375000000e+00,5.844221711158752441e-01,2.050559893567519270e-17,4.158782064914703369e-01,-8.218724131584167480e-01,-4.366962015628814697e-01
1.731311202049255371e+00,-4.361493110656738281e+00,8.290043473243713379e-01,2.364405989646911621e-02,4.913771525025367737e-02,-7.270517945289611816e-01,6.844137310981750488e-01,3.025303184986114502e-01,-4.732867330312728882e-02,1.732183247804641724e-01,5.864021182060241699e-01,4.175200164318084717e-01,4.742500185966491699e-02,3.117389082908630371e-01,-2.765042148530483246e-02,2.055384367704391479e-01,5.805276036262512207e-01,4.414751827716827393e-01,-1.031692512333393097e-02,1.528947614133358002e-03,-1.729666739702224731e-01,3.224288821220397949e-01,-4.746179282665252686e-01,-1.285741329193115234e+00,6.123092770576477051e-01,-1.529959878422980412e-18,5.818415880203247070e-01,-9.868658781051635742e-01,-2.621880471706390381e-01,-2.111330628395080566e-01,-1.294098138809204102e+00,5.770581960678100586e-01,2.487514081681715884e-18,4.157387018203735352e-01,-8.192687034606933594e-01,-4.396875500679016113e-01
1.732988953590393066e+00,-4.362522125244140625e+00,8.284940123558044434e-01,2.225634641945362091e-02,5.002746358513832092e-02,-7.274744510650634766e-01,6.839465498924255371e-01,3.057269454002380371e-01,-4.965328797698020935e-02,1.721065193414688110e-01,5.980150699615478516e-01,4.245467185974121094e-01,4.909813031554222107e-02,3.142919838428497314e-01,-2.759524621069431305e-02,2.041634619235992432e-01,5.891942381858825684e-01,4.431565403938293457e-01,-1.264008134603500366e-02,1.743857981637120247e-03,-1.761238723993301392e-01,3.247650861740112305e-01,-4.690932333469390869e-01,-1.287413239479064941e+00,6.071685552597045898e-01,-1.374070743670216901e-17,5.814481973648071289e-01,-9.889307618141174316e-01,-2.607698440551757812e-01,-2.055543214082717896e-01,-1.295690178871154785e+00,5.718394517898559570e-01,-1.117458141832586359e-18,4.156625568866729736e-01,-8.166359066963195801e-01,-4.432346224784851074e-01
1.734657287597656250e+00,-4.363574028015136719e+00,8.280473947525024414e-01,2.092900127172470093e-02,5.058012157678604126e-02,-7.278518676757812500e-01,6.835461258888244629e-01,3.081199526786804199e-01,-5.142807215452194214e-02,1.716644316911697388e-01,6.090058684349060059e-01,4.313816726207733154e-01,5.072288215160369873e-02,3.154692947864532471e-01,-2.795343473553657532e-02,2.029327899217605591e-01,5.960509181022644043e-01,4.447479248046875000e-01,-1.488767005503177643e-02,1.719056046567857265e-03,-1.791919171810150146e-01,3.262986242771148682e-01,-4.633499383926391602e-01,-1.288993120193481445e+00,6.024956703186035156e-01,5.257023960350109540e-18,5.813828706741333008e-01,-9.899597764015197754e-01,-2.597213089466094971e-01,-2.015476077795028687e-01,-1.297611832618713379e+00,5.680709481239318848e-01,5.292887202987958607e-18,4.160532951354980469e-01,-8.143056631088256836e-01,-4.455725848674774170e-01
1.736343383789062500e+00,-4.364665985107421875e+00,8.276785016059875488e-01,1.971120759844779968e-02,5.083463340997695923e-02,-7.282387018203735352e-01,6.831512451171875000e-01,3.095363378524780273e-01,-5.258898064494132996e-02,1.721391081809997559e-01,6.189317107200622559e-01,4.378965497016906738e-01,5.234764888882637024e-02,3.155457675457000732e-01,-2.877617441117763519e-02,2.018519043922424316e-01,6.013141870498657227e-01,4.461025893688201904e-01,-1.708851009607315063e-02,1.606680336408317089e-03,-1.821261644363403320e-01,3.267183601856231689e-01,-4.584470689296722412e-01,-1.290132641792297363e+00,5.988394021987915039e-01,2.453853786451218040e-17,5.816667079925537109e-01,-9.895917773246765137e-01,-2.593096196651458740e-01,-1.987329721450805664e-01,-1.299442648887634277e+00,5.653600692749023438e-01,3.693688998571839567e-18,4.169281423091888428e-01,-8.121992945671081543e-01,-4.463179707527160645e-01
